graphsage_row,entrez_gene_id,resolution_basis
41550,1649,topology
41551,54623,topology
41552,8813,topology
41553,285464,topology
41554,112574,topology
41555,8818,topology
41556,579,topology
41557,578,topology
41558,11091,topology
41559,604,topology
41560,573,topology
41561,572,topology
41562,570,topology
41563,29940,topology
41564,8741,topology
41565,4361,topology
41566,3164,topology
41567,2806,topology
41568,3163,topology
41569,2805,topology
41570,7096,topology
41571,58478,topology
41572,7094,topology
41573,6493,topology
41574,7091,topology
41575,1429,topology
41576,1428,topology
41577,939,topology
41578,7098,topology
41579,731,topology
41580,79068,topology
41581,5652,topology
41582,2150,topology
41583,29789,topology
41584,8106,topology
41585,468,topology
41586,375056,topology
41587,467,topology
41588,23787,topology
41589,1355,topology
41590,8074,topology
41591,9869,topology
41592,51529,topology
41593,55632,topology
41594,9862,topology
41595,6487,topology
41596,9867,topology
41597,123169,topology
41598,25855,topology
41599,11143,topology
41600,11140,topology
41601,59341,topology
41602,2542,topology
41603,58508,topology
41604,4867,topology
41605,143570,topology_plus_feature
41606,4750,topology
41607,51246,topology
41608,114803,topology
41609,1510,topology
41610,1512,topology
41611,8361,topology
41612,8360,topology
41613,8363,topology
41615,8365,topology
41616,8364,topology
41617,8367,topology
41618,8366,topology
41620,8567,topology
41621,30815,topology
41623,5887,topology
41624,5886,topology
41625,93649,topology
41626,5884,topology
41627,27185,topology
41628,23636,topology
41629,121642,topology
41630,8569,topology
41631,10845,topology
41632,6558,topology
41633,165140,topology
41634,25923,topology
41635,3185,topology
41636,5871,topology
41637,3182,topology
41638,7472,topology
41639,6944,topology
41640,7474,topology
41641,55174,topology
41642,55352,topology
41643,55357,topology
41644,5874,topology
41645,55604,topology
41646,55600,topology
41647,10135,topology
41648,114799,topology
41649,201595,topology
41650,4857,topology
41651,6631,topology
41652,6636,topology
41653,51701,topology
41654,5970,topology
41655,51256,topology
41656,55284,topology
41657,4015,topology
41658,5976,topology
41659,221178,topology
41660,355,topology
41661,51094,topology
41662,351,topology
41663,350,topology
41664,3984,topology
41665,51099,topology
41666,3987,topology
41667,7508,topology
41668,3981,topology
41669,359,topology_plus_feature
41670,358,topology
41671,60561,topology
41672,5796,topology
41673,10116,topology
41674,6120,topology
41675,253980,topology
41676,2321,topology
41677,150094,topology
41678,4700,topology
41679,78990,topology
41680,57732,topology
41681,27164,topology
41682,10959,topology
41683,10952,topology
41684,283,topology
41685,140576,topology
41686,10956,topology
41687,284,topology
41688,286,topology
41690,8675,topology
41691,267,topology
41692,6015,topology
41693,80237,topology
41694,4643,topology
41695,632,topology
41696,4646,topology
41697,4647,topology
41698,4644,topology
41699,83439,topology
41700,63924,topology
41701,84883,topology
41702,2255,topology
41703,84101,topology
41704,9263,topology
41705,9262,topology
41706,9261,topology
41707,989,topology
41708,64285,topology
41709,983,topology
41710,10735,topology
41711,5155,topology
41712,5154,topology
41713,984,topology
41714,5156,topology
41715,7874,topology
41716,23214,topology
41717,111,topology
41718,22919,topology
41719,22916,topology
41720,118,topology
41721,54862,topology
41722,84132,topology
41723,222484,topology
41724,480,topology
41725,2782,topology
41726,9612,topology
41727,23210,topology
41728,54929,topology
41729,9464,topology
41730,10600,topology
41731,57514,topology
41732,57045,topology
41733,26013,topology
41734,9463,topology
41735,2073,topology
41736,2072,topology
41737,2071,topology
41738,6303,topology
41739,2074,topology
41740,54892,topology
41741,10131,topology
41742,54899,topology
41743,54541,topology
41744,9648,topology
41745,9646,topology
41746,10425,topology
41747,7270,topology
41748,7275,topology
41749,84687,topology
41750,22862,topology
41751,22861,topology
41752,5087,topology
41754,9793,topology
41755,54434,topology
41756,9794,topology
41757,6832,topology
41758,57679,topology
41759,84661,topology
41760,2920,topology
41761,1794,topology
41762,488,topology
41763,54764,topology
41764,2926,topology
41765,5333,topology
41766,10555,topology
41767,5335,topology
41768,55500,topology_plus_feature
41769,197358,topology
41770,5339,topology
41771,5338,topology
41772,11315,topology
41773,10558,topology
41774,1984,topology
41775,1636,topology
41776,84268,topology
41777,8820,topology
41778,8825,topology
41779,54386,topology
41780,8828,topology
41781,8829,topology
41782,100137049,topology
41783,54708,topology
41784,29959,topology
41785,29956,topology
41786,8773,topology
41787,8771,topology_plus_feature
41788,2819,topology
41789,8775,topology
41790,3178,topology
41791,225689,topology
41792,54363,topology_plus_feature
41793,3171,topology
41794,3170,topology
41795,3172,topology
41796,3175,topology
41797,200316,topology
41798,7082,topology
41799,5429,topology
41800,7089,topology
41801,5424,topology
41802,5426,topology
41803,5420,topology
41804,5423,topology
41805,5422,topology
41806,51010,topology
41807,84464,topology
41808,722,topology
41809,255488,topology
41810,5498,topology
41811,1742,topology
41812,729,topology
41813,23532,topology
41814,64403,topology
41815,6497,topology
41816,23534,topology
41817,6492,topology
41818,79654,topology
41819,4247,topology
41820,3309,topology
41821,6498,topology
41822,4240,topology
41823,59338,topology
41824,5520,topology
41825,3306,topology
41826,5524,topology
41827,5525,topology
41828,5527,topology
41829,3304,topology
41830,7295,topology
41831,58517,topology
41832,11171,topology
41833,7132,topology
41834,11176,topology
41835,48,topology
41836,25847,topology
41837,196403,topology
41838,43,topology
41839,7468,topology
41841,1292,topology
41842,1291,topology
41843,2914,topology
41844,8398,topology
41845,8394,topology
41846,8396,topology
41847,2589,topology
41848,8554,topology
41849,8555,topology
41850,23624,topology
41851,23191,topology
41852,23192,topology
41853,55164,topology
41854,55160,topology
41855,5631,topology
41856,6549,topology
41857,6548,topology
41858,472,topology
41859,473,topology
41860,1365,topology
41861,476,topology
41862,25939,topology
41863,3190,topology
41864,7462,topology
41865,25937,topology
41866,25930,topology
41867,7466,topology
41868,25932,topology
41869,261726,topology
41870,55612,topology
41871,55342,topology
41872,55611,topology
41873,27284,topology
41874,28996,topology
41875,85458,topology
41876,28999,topology
41877,27289,topology
41878,84919,topology
41880,10899,topology
41881,55294,topology
41882,26574,topology
41883,10891,topology
41884,3570,topology
41885,7514,topology
41886,341,topology_plus_feature
41887,51065,topology
41888,51067,topology
41889,348,topology
41890,3992,topology
41891,7518,topology
41892,165918,topology
41893,10613,topology
41894,51283,topology
41896,55904,topology
41897,961,topology
41898,6794,topology
41899,6792,topology
41900,4734,topology
41901,81539,topology
41902,2316,topology
41903,2317,topology
41904,84869,topology
41905,4681,topology
41906,27173,topology
41907,55589,topology
41908,291,topology
41909,3772,topology
41910,3775,topology
41911,55832,topology
41912,4650,topology
41913,4520,topology
41914,4659,topology
41915,63826,topology
41916,57617,topology
41917,57610,topology
41918,85329,topology
41919,80204,topology
41920,27032,topology
41921,81628,topology
41922,51111,topology
41923,81622,topology
41924,2263,topology
41925,81620,topology
41926,2261,topology
41927,51119,topology
41928,81627,topology
41929,2264,topology
41930,9525,topology
41931,9255,topology
41932,9252,topology
41933,9253,topology
41935,7862,topology
41936,81858,topology
41937,102,topology
41938,100,topology
41939,107,topology
41940,2045,topology
41941,2042,topology
41942,2040,topology
41943,79813,topology
41944,2049,topology
41945,25776,topology
41946,9412,topology
41947,57506,topology
41948,10892,topology
41949,10636,topology
41950,10632,topology
41951,6376,topology
41952,9616,topology
41953,10413,topology
41954,10411,topology
41955,54556,topology
41956,54880,topology
41957,10419,topology
41958,83871,topology
41959,7786,topology
41960,10385,topology
41961,10381,topology
41962,9612,topology
41963,9324,topology
41964,8943,topology
41965,8945,topology
41966,7267,topology
41967,7266,topology
41968,3516,topology
41969,6207,topology
41970,2634,topology
41971,6208,topology
41972,2683,topology
41973,54778,topology
41974,6809,topology
41975,5292,topology
41976,6804,topology
41977,6801,topology
41978,10563,topology
41979,9618,topology
41980,10565,topology
41981,10564,topology
41982,91,topology
41983,90,topology
41984,10569,topology
41985,92,topology
41986,1622,topology
41987,1627,topology
41988,3202,topology
41989,1997,topology
41990,1999,topology
41991,5189,topology
41992,9184,topology
41993,55755,topology
41994,9935,topology
41995,8834,topology
41996,8837,topology
41997,285440,topology
41998,29969,topology
41999,2864,topology_plus_feature
42001,29965,topology
42002,151636,topology
42003,1198,topology
42004,79003,topology
42005,1191,topology
42006,5451,topology
42007,3340,topology
42008,7077,topology
42009,1195,topology
42010,7071,topology
42011,7072,topology
42012,1196,topology
42013,1759,topology
42014,1755,topology
42015,4258,topology
42016,1174,topology
42017,23509,topology
42018,23054,topology
42019,23503,topology
42020,4254,topology
42021,4257,topology
42022,5532,topology
42023,5531,topology
42024,5530,topology
42025,5537,topology
42026,5536,topology
42027,5538,topology
42029,11168,topology
42030,58526,topology
42031,515,topology
42032,11160,topology
42033,7188,topology
42034,8764,topology
42035,8767,topology
42036,8766,topology
42037,79718,topology
42039,687,topology
42040,29102,topology
42041,7184,topology
42042,29104,topology
42043,7186,topology
42044,7187,topology
42045,623,topology_plus_feature
42046,130507,topology
42047,51474,topology
42048,23612,topology
42049,54471,topology
42050,22954,topology
42051,8542,topology
42052,7453,topology
42053,6574,topology
42055,5621,topology
42056,8493,topology
42057,406,topology
42058,405,topology
42059,203068,topology
42060,403,topology
42061,402,topology
42062,23299,topology
42063,23295,topology
42064,25942,topology
42065,23293,topology
42066,23291,topology
42067,408,topology
42068,23476,topology
42069,55629,topology
42070,3837,topology
42071,3832,topology
42072,55331,topology
42073,10766,topology
42074,3838,topology
42075,10965,topology
42076,55625,topology
42077,55624,topology
42078,84901,topology
42079,5991,topology
42080,4038,topology
42081,79576,topology
42082,28988,topology
42083,28989,topology
42084,10845,topology
42085,7520,topology
42086,55759,topology
42087,7525,topology
42088,51076,topology
42089,373,topology
42090,7529,topology
42091,55752,topology
42092,55023,topology
42093,55750,topology
42094,114771,topology_plus_feature
42095,55240,topology
42096,51291,topology
42097,65266,topology
42098,94234,topology
42099,392,topology
42100,391,topology
42101,2023,topology
42102,396,topology
42103,394,topology
42104,128869,topology
42105,2309,topology
42106,2308,topology
42107,10972,topology
42108,23081,topology
42109,4729,topology
42110,4728,topology
42112,6786,topology
42113,6789,topology
42114,4724,topology
42115,84876,topology
42116,2302,topology
42117,2305,topology
42118,4720,topology
42119,4722,topology
42120,27141,topology
42121,51619,topology
42122,27148,topology
42123,11285,topology
42124,11284,topology
42125,56829,topology
42126,64112,topology
42127,5915,topology
42128,200894,topology
42129,241,topology
42130,240,topology
42131,4627,topology
42132,4628,topology
42133,4629,topology
42134,25988,topology
42135,2274,topology
42136,2277,topology
42137,5916,topology
42138,140885,topology
42139,64599,topology
42141,51107,topology
42143,51100,topology
42144,5912,topology
42145,9767,topology
42146,9536,topology
42147,57403,topology
42148,57402,topology
42149,9244,topology
42150,9531,topology
42151,56913,topology
42152,56915,topology
42153,219333,topology
42154,199,topology
42155,2054,topology
42157,2059,topology
42158,4824,topology
42159,10628,topology
42160,10629,topology
42161,9401,topology
42162,134549,topology
42163,26039,topology
42164,6363,topology
42165,10621,topology
42166,10622,topology
42167,10623,topology
42168,6366,topology
42169,10626,topology
42170,57060,topology
42171,10152,topology
42172,10401,topology
42173,10150,topology
42174,10156,topology
42175,53615,topology
42176,53340,topology
42177,10155,topology
42178,10159,topology
42179,22801,topology
42180,22800,topology
42181,10393,topology
42182,64333,topology
42183,10397,topology
42184,22809,topology
42185,10399,topology
42186,116113,topology
42187,2768,topology
42188,54968,topology
42189,54962,topology
42190,149041,topology
42191,10714,topology
42192,1977,topology
42193,6210,topology
42194,4651,topology
42195,90678,topology
42196,84067,topology
42197,3227,topology
42198,54984,topology
42199,54982,topology
42200,84649,topology
42201,6812,topology
42202,6814,topology
42203,6817,topology
